cloneId	geneSymbol	T0_A	T0_B	T0_C	T16_A	T16_B	T16_C
TRCN0000059477	SYT13	11.8067142346823	11.8358769803168	11.728070643754	12.4252977065545	12.092382519885	12.2995852934382
TRCN0000016608	TAF3	11.3877209064258	11.2744919541744	11.2351498328311	10.1042240598101	10.2122636963252	11.1830197310955
TRCN0000016609	TAF3	2.91089879467734	3.39410775749994	2.98830076435459	4.75849303866786	4.23527779203069	3.39527270730032
TRCN0000016610	TAF3	5.53112969494804	5.25778915606094	5.00176903045014	6.891479676858	7.00120969165333	7.049079811175
TRCN0000016611	TAF3	11.3404000200396	11.3003488740818	11.3386641895216	10.8206588788036	11.0215731407539	10.7601227904523
TRCN0000016612	TAF3	9.28242840405319	9.02328729029239	9.00799655446628	10.5159986847269	10.0668308818504	10.055471694584
TRCN0000072748	TAGLN	12.6016240070849	12.5285657277665	12.4913416876256	12.6447847409937	12.5738794131152	12.4878094493406
TRCN0000072749	TAGLN	9.8330372616214	9.44727701500132	9.4256232166865	9.67065146831838	10.2734326598569	10.7718730348384
TRCN0000072750	TAGLN	11.8574788649098	11.9489836758532	11.9688790863302	11.8176392614763	11.9690605758439	11.9836389241379
TRCN0000072751	TAGLN	12.4376194636341	12.2066387959075	12.3152954989298	12.5086413234118	12.3063650108773	12.3773430990019
TRCN0000072752	TAGLN	11.9470714658865	11.9796884926317	11.9852526796445	11.3950390780198	12.0016788483252	12.0380912172273
TRCN0000014688	TAL1	10.6191709783118	10.6716160011001	10.8052893670594	10.2148696869983	8.37760384044716	9.95614173458631
TRCN0000014689	TAL1	11.2516898982703	11.2766170158859	11.4461905962927	9.47970194478289	9.27868072219303	9.58054752942973
TRCN0000014690	TAL1	11.1169926445145	10.8934047705113	11.1492587924251	11.9941192393502	11.8348238109631	11.8014478811354
TRCN0000014691	TAL1	12.2958658242885	12.3588218136701	12.4058033053959	12.6427278237423	12.5540389152969	12.5298421747909
TRCN0000014692	TAL1	8.70051432966804	9.3627733796037	8.43718323985824	10.6160185871613	10.9890630681167	10.5405035297117
TRCN0000001932	TAOK2	11.8961292632748	11.8695468372951	11.9326527138721	12.1214942653255	12.0963967282649	12.0431646495554
TRCN0000001933	TAOK2	11.6800147408738	11.6710961172115	11.692758985899	11.6918101723979	11.8215309413823	11.4535187220144
TRCN0000001934	TAOK2	11.6783849078169	11.4942548038188	11.6241554544299	11.5696033614786	11.7141406320794	11.2716711790194
TRCN0000001935	TAOK2	12.064624332423	11.9364799711516	11.9271175336919	10.9665464714152	10.1993523578946	10.7256569244899
TRCN0000001936	TAOK2	11.5952642328799	11.8790655815529	11.7055340672764	10.8862713557048	11.082076918792	11.011811353817
TRCN0000152663	TBC1D10B	9.34789517702083	9.39701837805032	9.73478836862176	9.24001032727805	4.84527609104031	4.91575203060696
TRCN0000154323	TBC1D10B	12.3893408590427	12.2907929537434	12.3269238295104	12.5195217807227	12.2740582859179	12.3084379258415
TRCN0000155274	TBC1D10B	11.3781077148823	11.2881765812728	10.8558892222154	10.5819856239762	10.7956279388985	10.639791981276
TRCN0000155847	TBC1D10B	6.68457733548325	6.86411819111817	6.75007543747139	7.06345601089962	7.30853546486471	5.09731820872166
TRCN0000135396	TBC1D13	11.003244259285	10.6986395135671	10.974713636662	11.4249864969993	10.929485346322	11.3873421943371
TRCN0000135840	TBC1D13	10.7782473408621	11.0618183090829	11.231394010856	11.2295688125853	11.5474465746721	11.257264355055
TRCN0000135970	TBC1D13	11.9489836758532	11.7469617016526	11.754999318213	11.9090796751409	11.9599544412357	11.4715076792917
TRCN0000136019	TBC1D13	7.81451660102054	7.82948938782551	8.06139547763397	9.17000687722149	8.79578132510216	9.24354538289526
TRCN0000138497	TBC1D13	11.8155848036329	11.7754999506428	11.6787380405035	11.7155241386426	11.2590291071884	11.5245820248873
TRCN0000136013	TBC1D22A	5.10378722624318	4.36237221427637	5.24393622090508	6.86554872545719	4.191217788954	4.9016601886901
TRCN0000136151	TBC1D22A	10.3475434793679	10.6921910898968	10.564402181898	11.0589975521021	10.9410708570583	11.0143836052433
TRCN0000138336	TBC1D22A	10.6792967420653	10.6542051604587	10.5411374066903	10.1166878230333	9.29640631373572	8.12803249469074
TRCN0000138434	TBC1D22A	11.4922915745169	11.6111104164308	11.5978892749262	11.5353577136293	11.3864240620444	11.2691647486885
TRCN0000138630	TBC1D22A	12.4205117523846	12.4255126094735	12.4652543319856	12.002011607038	11.8865893850341	11.3757313861227
TRCN0000118237	TBC1D3F	11.132514267307	10.7054761018168	10.8676912218421	10.2591583430199	9.4609062814771	10.1507129380671
TRCN0000118238	TBC1D3F	10.5888564262105	10.3629084336827	10.5541771594534	11.3994533804426	11.4310397753337	11.3102726668481
TRCN0000118239	TBC1D3F	10.8517863928672	10.681686117848	10.68919274185	11.6423853315349	11.5577894163321	11.7381463259645
TRCN0000118240	TBC1D3F	10.6794424859915	10.6070991624482	10.9638643349894	11.6140337192185	11.5895617882318	11.4538713859829
TRCN0000118241	TBC1D3F	11.5790562980773	11.7367640586726	11.7767218008987	12.1546890564959	12.2050581344866	11.9698734831222
TRCN0000113891	TBCC	8.80462319882058	8.63405105613128	8.97034826068303	8.05456328267259	8.91676001934584	7.65315761025529
TRCN0000113892	TBCC	11.4329012711828	11.6086866133249	11.5699100643678	11.7980558951002	11.8419127881605	11.8054464831987
TRCN0000113893	TBCC	11.4229398525781	11.2296789735001	11.0432521010337	11.3922763429844	11.1053338832897	11.0206448994299
TRCN0000113894	TBCC	8.88162615716248	9.17463842915579	9.25394949277652	10.543036206586	10.4648067637837	10.325715182957
TRCN0000113895	TBCC	11.7959300591507	11.7642546307022	11.8066753995307	12.1264305049509	11.7644132101372	12.0133326002478
TRCN0000020854	TBX10	9.62892284484333	9.58193400475715	9.95067390683941	11.1931476889808	11.0501608035674	10.6325154895138
TRCN0000020855	TBX10	7.78961258257927	8.18676065541298	7.77825509926674	8.82641339721008	9.62834378926162	10.1075168166355
TRCN0000020856	TBX10	10.0678389993644	10.8407317305188	10.2725838917007	11.351079902674	11.1848363606146	10.6277517052746
TRCN0000020857	TBX10	7.46473257106569	7.29042983198207	6.73740411500118	6.54809737289983	7.98323227743529	8.2984832904526
TRCN0000020858	TBX10	9.26356127042153	9.55189847690419	8.9040614778525	8.89870122910043	8.46415546144265	7.26140273681017
TRCN0000048948	TDP1	11.7683881830796	11.644957137174	11.7870018593942	11.9442341988674	12.1162482682071	12.074345493597
TRCN0000048949	TDP1	11.9827231400412	11.8208223262865	11.828036624257	11.8997559684525	11.944145590579	11.7903840178225
TRCN0000048950	TDP1	9.7977119106814	9.8051979204552	9.58736784355738	10.1863524443257	10.8676912218421	10.7145285815753
TRCN0000048951	TDP1	12.0988979774712	12.0812666051547	12.1804639511564	11.4006487678615	11.0282770958813	10.9592434159524
TRCN0000048952	TDP1	12.469211383915	12.3615905673273	12.2979464336973	12.4176282233443	12.3322293465727	12.2925234036979
TRCN0000146865	TDRD7	11.8487952466469	11.7262328228996	11.6544979994433	10.9781165312504	11.5398655950691	11.3598683658847
TRCN0000147345	TDRD7	11.0370129216869	10.9712926794024	11.1679209417771	10.2229586088702	9.87801214328916	10.3583014398641
TRCN0000148190	TDRD7	9.36729399287346	8.97341421508107	9.3188580112672	10.0113416589168	10.2437095184735	10.0344699957161
TRCN0000150253	TDRD7	10.3420511234314	10.7867038980206	10.3212755137441	11.4250245999006	10.8877139753928	11.5151000813953
TRCN0000128041	TEX11	11.8664375758279	11.7663280331832	11.7228389718383	10.0273245691625	10.4328236058313	9.68271135511223
TRCN0000129496	TEX11	7.21994104226983	7.19346686418805	7.68905444343767	8.15780414725474	8.13125789379561	8.14393476421643
TRCN0000129789	TEX11	11.1294076321767	11.240453321544	11.2045118084472	10.3415011032873	10.9756411106404	10.3192202177537
TRCN0000130690	TEX11	10.5025687440117	10.623040040798	10.2463329338088	9.35483679129513	10.364965710552	10.6188067520547
TRCN0000130860	TEX11	10.0136462395431	10.2216550196643	9.60564217214714	9.13208520338956	5.22641265969907	4.91407160696724
TRCN0000133807	THAP6	11.939224443407	11.8212281675461	12.0793605859941	12.1052349179379	12.0740878776727	12.1161393000151
TRCN0000134636	THAP6	10.6858293857028	10.5123450510824	10.675976794844	8.76170489683402	9.00855398051111	8.14689275700978
TRCN0000134720	THAP6	11.0229891473187	10.8693726252592	10.924737684088	11.1461140396609	11.3053685804574	11.3820649573827
TRCN0000134810	THAP6	11.6659488765262	11.6640583698231	11.5110016921645	11.8234412757838	11.8647756928499	11.7404539808974
TRCN0000137286	THAP6	12.3852576995144	12.2968671337588	12.2077260634678	12.4158850096615	12.4061275795018	12.471415438123
TRCN0000019529	THRSP	12.6295952248985	12.4715395853246	12.5348097773685	12.4558740414979	12.5836998156976	12.5287181392223
TRCN0000019530	THRSP	9.41964376812317	9.55068729208947	8.80641307186254	8.9153846572571	6.13371411663568	8.2625654435544
TRCN0000019531	THRSP	9.40480646632668	9.45424727479702	9.28964321345345	7.10849268534384	9.23565055979672	7.67421945293299
TRCN0000019532	THRSP	10.9904068241958	10.7351478927701	10.9182600333133	10.9872679868817	10.1694877647982	10.8905358173905
TRCN0000019533	THRSP	6.76272446930301	6.6215359973809	5.6389779226239	6.44142565964662	4.97413146276394	6.69798450536238
TRCN0000152362	TIMM8B	9.77789563177222	10.0069884387548	9.95793149966935	9.04532353231474	8.08019647344856	8.98450670982393
TRCN0000153343	TIMM8B	11.0577849928454	10.9445453439751	11.1897135224715	7.64415095405211	9.09473185441271	10.9187005481255
TRCN0000157485	TIMM8B	9.78209355411088	9.4381532290192	9.47596971345032	9.83964519577906	11.401801732034	9.30587763639657
TRCN0000158340	TIMM8B	10.7811556478363	10.7955378773192	10.6772234575765	10.0658980431924	10.0678389993644	9.15952021001736
TRCN0000158341	TIMM8B	10.8917320926345	10.9298710246339	11.0162772799857	9.27328377818984	8.77554144137424	7.21503899620161
TRCN0000006392	TK2	10.8323782099005	10.5215446922341	10.8202021538848	10.7441647805897	10.5686895084747	11.1646036144401
TRCN0000006393	TK2	11.4288639100998	11.4300832794782	11.4357987809424	11.9849317749924	12.0946795355107	12.1764043499661
TRCN0000011015	TK2	6.04528889959866	6.07778190230759	6.00348929400129	7.55120044485852	8.93011992120369	8.60067135740635
TRCN0000011017	TK2	8.34254160413701	7.78935120580945	8.31868678995054	10.2647310351625	9.62329805137735	9.8408996671808
TRCN0000134931	TM6SF1	10.2102411195889	10.5564954693018	10.3960541445487	11.0643871970365	10.7972112306832	10.7643639345261
TRCN0000134976	TM6SF1	11.5227452989638	11.5449332976919	11.2780148488668	10.9765825244946	11.6749635317641	11.1186348717505
TRCN0000135809	TM6SF1	11.3135513136918	11.3449958750043	11.1180335260211	11.0443843868371	11.0944461453935	10.6769768647858
TRCN0000137625	TM6SF1	11.3297158001495	10.9413324137664	11.2421612270878	10.466722086333	9.34432475869819	9.32094637053061
TRCN0000138288	TM6SF1	11.9876608945619	12.0374615452985	11.9233836707057	11.9846571223089	11.5415239011457	11.5361327785641
TRCN0000065028	TMED3	6.73507871536082	7.29539511407243	6.67976051837065	7.28363103507222	8.6756553321425	7.18373235443935
TRCN0000065029	TMED3	9.6580466293635	9.62416384787997	9.08481159196047	9.31159131693891	5.45918598495444	9.47240408247382
TRCN0000065030	TMED3	7.11930811576818	7.82129749816046	7.53553398078185	8.27383779318644	9.18181442739183	9.19090449927244
TRCN0000065031	TMED3	7.96148692135571	6.16356413212125	6.9720872121934	7.07281581540492	7.3379765595358	7.27925616656646
TRCN0000065032	TMED3	9.10838389088309	10.1131921027816	9.91301718317208	6.19367799612382	6.51569503175929	9.54009777075129
TRCN0000034189	TMEM189	11.9613306886993	11.9817726060518	11.8585502950566	11.7403785235459	11.9232539018147	11.90156940307
TRCN0000034190	TMEM189	11.4647536661287	11.663988135488	11.5860447108933	9.15004132433216	9.70851060022035	8.6956751665177
TRCN0000034191	TMEM189	10.6633811707396	10.4400427838157	10.4713653755672	10.3850378220665	10.441280415034	10.8438590150162
TRCN0000034192	TMEM189	11.9511667810264	11.978495543863	12.0945744471971	12.0669090926796	12.2401817877358	12.2989581475297
TRCN0000034193	TMEM189	11.9559788915729	12.0994375886102	11.9695503315681	11.1117843582156	11.4063872612743	10.590798264599
TRCN0000135364	TMEM200A	10.9894394376925	10.8324690229148	10.9479375576567	11.3745772178432	11.1558262896094	11.3925675402268
TRCN0000136427	TMEM200A	7.68165920280692	8.45338433493167	8.9124971934699	7.91914383677808	8.45801143351194	8.15933292708484
TRCN0000137787	TMEM200A	10.4416185516067	10.3338291960541	10.2122636963252	9.70869173783011	8.8529898793058	9.88630959048824
TRCN0000137959	TMEM200A	11.4559017617457	11.6390897907516	11.6028347826767	11.8443881495506	11.7953292215102	12.016915621721
TRCN0000150734	TMSB4Y	10.1317095691027	10.2299989541801	10.3578310886597	9.04732766239465	9.37375562586324	9.31015314165677
TRCN0000154528	TMSB4Y	12.7188013676738	12.5344888991665	12.5400438770314	12.5504119913832	12.4520003368135	12.6310867764919
TRCN0000154900	TMSB4Y	11.3780334849443	11.2957720154596	11.3603106173271	11.5383585031178	11.724368937537	11.4402091377812
TRCN0000155476	TMSB4Y	11.3461251658498	11.3944034357005	11.2265331109931	11.6842826246632	11.7718862990643	11.7855123329922
TRCN0000156038	TMSB4Y	11.2335030267668	10.8850087103738	11.1224504149019	10.8681762108597	9.91181621606252	10.905469596759
TRCN0000128306	TMTC1	9.9226723079634	10.0934926909898	10.2423087277108	3.74842499315181	8.96960993975653	7.61199039024047
TRCN0000128746	TMTC1	10.0783197151894	10.2897527090573	10.0554009672385	10.539000267982	10.1507825642587	10.3893085151362
TRCN0000129008	TMTC1	11.8600302872427	11.9086677115369	11.7126015025106	12.3355114303646	12.0587939859259	12.0302888407818
TRCN0000147171	TMTC1	11.2060164667156	11.0689823449908	11.2144218751443	11.4229771239657	11.4949726856781	11.4976201608077
TRCN0000148792	TMTC1	11.7452183282894	12.0216293297352	11.8410589620259	12.0682224551077	12.1164696241382	11.9992185115248
TRCN0000054303	TMX3	9.93423844505626	10.5313503839151	10.1300593286551	4.34204566821083	7.90684938201161	4.0314181617232
TRCN0000054304	TMX3	7.4087652520315	7.19839448973786	7.2241194838487	9.20627046451384	8.84304828588633	9.72811884644564
TRCN0000054305	TMX3	8.19422727097268	8.07412354804075	8.37259982317604	7.30989918525704	7.47107578143922	7.64867112188577
TRCN0000054306	TMX3	10.4891469292691	10.137429790881	10.8927052541917	9.98120852413343	11.0366826220819	10.4513733893621
TRCN0000054307	TMX3	4.96804627655941	4.65196959547589	3.65742711467572	5.15366508905632	2.8000158201584	2.49814912240902
TRCN0000058713	TNFRSF1A	11.1509243622564	11.1851484234045	11.212086511911	11.5368602944948	11.7335637017011	11.5914240396946
TRCN0000058714	TNFRSF1A	11.6768881874588	11.785197935364	11.6870851290249	11.8621905201164	12.1299822069824	11.7214506328954
TRCN0000058715	TNFRSF1A	9.27520156828831	9.3389676848626	9.36626801773094	9.29878873023244	8.52386812988542	9.39311670893963
TRCN0000058716	TNFRSF1A	10.7338071910852	10.3205258039004	10.6886491215715	10.0535809585793	10.5192248823443	10.5755596834431
TRCN0000058717	TNFRSF1A	6.67866773695055	6.8156006944554	7.02917309599246	8.07066579923056	6.12029221770372	5.32156002887433
TRCN0000122746	TRAM2	10.7515115348208	10.7676686912002	11.1335921665874	11.1981533050231	11.2088936176877	10.6636808251726
TRCN0000141247	TRAM2	11.7614205434708	11.5835854936951	11.6602579104959	12.1458394871342	12.1300932166194	12.3821447834422
TRCN0000142331	TRAM2	12.1028721468048	11.9896795785834	11.9060950720145	11.8177977719926	11.6006379707373	11.6006379707373
TRCN0000142389	TRAM2	11.7433401198585	11.6721017964235	11.6230894998039	6.27739681594157	9.70124393554466	6.15476911018
TRCN0000143429	TRAM2	10.3058749475583	10.0894509833567	10.2638465046583	10.4444128559094	10.5198612053294	11.0626327296641
TRCN0000034139	TRIM60	12.0453185758885	12.0198857658563	12.1351708278537	12.2041597954693	12.2173913282233	12.2660725241082
TRCN0000034140	TRIM60	11.3918337551423	11.4654901757983	11.4841830709797	11.5823983184283	11.6937403059047	11.171987595746
TRCN0000034141	TRIM60	7.687953038248	7.50671672457198	7.52822036845198	9.07144042641523	9.22345635381388	9.4554467230838
TRCN0000034142	TRIM60	11.6996550854372	11.6028704010114	11.5658363081138	11.2879475534002	11.5380999383367	11.7438347178051
TRCN0000034143	TRIM60	12.184727395128	12.0192517562793	12.0265787988378	12.0153239440689	11.8753406473425	12.0551656178296
TRCN0000150518	TRMT61B	10.3726834295689	10.4174866625103	10.2377819305361	10.5982736474864	11.020357059053	10.4762801535406
TRCN0000151548	TRMT61B	11.8086600845298	11.7275024841421	11.6548391770304	11.6920960372245	11.8726155341197	11.7621101889828
TRCN0000155894	TRMT61B	10.1045629330003	9.83520971885587	9.70401970418528	9.2688004374529	7.20749859486735	7.1787712251222
TRCN0000157185	TRMT61B	10.5945374538003	10.37032760272	10.7000095013367	10.2911366121403	10.5269252558612	11.0651223358375
TRCN0000157325	TRMT61B	10.786372424141	10.9201445862294	10.5815649215865	9.8223505668319	10.7028263741302	11.3215234950418
TRCN0000045008	TRPC7	11.0617768041417	10.9598898298582	11.2301374528115	11.2201348733846	11.4331899944101	11.4286104297382
TRCN0000045009	TRPC7	11.0394912988574	11.0341165184397	10.9753866917472	11.2627724795559	11.4998213796354	11.5419223951882
TRCN0000045010	TRPC7	10.4828895207407	10.5727576587814	10.0401046587845	10.2888060621214	10.8028565458725	11.4112659419574
TRCN0000045011	TRPC7	7.12952272070389	6.3497697692875	7.20365676410306	7.90710029464042	8.10330735856358	7.2241194838487
TRCN0000045012	TRPC7	11.8232422877696	11.8251399890972	11.9889880251352	12.0740878776727	12.0712897416044	12.0557153412221
TRCN0000021559	TRPM7	11.9342662629816	11.8951374545213	11.7426842153393	11.7556551732503	11.970519904649	12.0427002537542
TRCN0000021561	TRPM7	9.42764942648322	9.24306213107281	9.69608566922552	9.87185536456196	9.53223478995182	9.9331253212037
